"";"冰箱";"冷氣";"區";"地址";"坪數";"型態";"天然瓦斯";"床";"性別要求";"押金";"捷運站";"最短租期";"格局";"桌子";"椅子";"樓層";"沙發";"洗衣機";"火車站";"熱水器";"第四台";"網路";"編號";"衣櫃";"身份要求";"車 位";"開伙";"隔間材料";"電視";"養寵物";"現況";"總價格"
"1283";1;1;"萬華區";"台北市萬華區富民路155巷";8;"電梯大樓";0;1;"女生";"二個月";1;"一年";"0";1;1;"3";1;1;1;1;0;0;6416317;1;"學生、上班族";"無";"不可以";"水泥磚牆";0;"不可以";"雅房";6500
"1284";0;1;"深坑區";"新北市深坑區北深路三段160號";6;"電梯大樓";1;1;"男女生皆可";"一個月";0;"半年";"0";1;1;"2";0;1;0;1;1;1;6416332;1;"學生、上班族";"無";"不可以";"木板";0;"不可以";"雅房";3000
"1285";0;1;"大安區";"台北市大安區瑞安街244巷";5;"公寓";1;1;"男女生皆可";"一個月";1;"一年";"有陽臺";1;1;"頂樓加蓋";0;1;0;1;1;1;6416381;1;"學生、上班族";"無";"不可以";"水泥磚牆";0;"不可以";"雅房";6000
"1286";1;1;"三重區";"新北市三重區重陽路一段60巷";10;"電梯大樓";0;1;"女生";"二個月";1;"一年";"有陽臺";1;0;"6";1;1;1;1;1;1;6416551;1;"學生、上班族";"無";"不可以";"水泥磚牆";1;"不可以";"雅房";7000
"1287";1;1;"大同區";"台北市大同區民權西路245巷7號";4;"公寓";1;1;"男生";"二個月";1;"一年";"有陽臺";1;1;"4";0;1;0;1;1;1;6416667;1;"學生、上班族";"無";"可以";"水泥磚牆";0;"不可以";"雅房";5300
"1288";0;1;"中正區";"台北市中正區開封街一段37號";2;"電梯大樓";0;1;"男女生皆可";"二個月";1;"三個月";"0";1;1;"10";1;1;1;1;0;1;6417067;1;"學生、上班族、家庭";"無";"可以";"0";0;"不可以";"雅房";11900
"1289";1;1;"中正區";"台北市中正區開封街一段37號";1;"電梯大樓";0;1;"男女生皆可";"面議";1;"一年";"有陽臺";1;1;"11";0;1;1;1;0;1;6417112;1;"學生、上班族、家庭";"無";"可以";"0";0;"不可以";"雅房";9900
"1290";1;1;"松山區";"台北市松山區八德路四段";7;"公寓";1;1;"女生";"二個月";1;"一年";"有陽臺";1;1;"4";0;1;1;1;1;1;6417190;1;"學生、上班族";"無";"不可以";"水泥磚牆";1;"不可以";"雅房";8800
"1291";1;1;"新莊區";"新北市新莊區新泰路225巷";6;"公寓";0;1;"女生";"二個月";1;"一年";"有陽臺";1;1;"5";0;1;0;1;1;1;6417216;1;"學生、上班族";"無";"不可以";"水泥磚牆";1;"不可以";"雅房";4800
"1292";1;1;"板橋區";"新北市板橋區中正路379巷";5;"公寓";1;1;"男女生皆可";"二個月";0;"一年";"0";1;1;"1";1;1;0;1;1;1;6417536;1;"0";"無";"不可以";"0";1;"不可以";"雅房";6000
"1293";1;1;"士林區";"台北市士林區大南路398號";5;"公寓";1;1;"男女生皆可";"二個月";1;"一年";"有陽臺";1;1;"6";0;1;1;1;1;1;6417555;1;"學生、上班族、家庭";"無";"可以";"水泥磚牆";1;"可以";"雅房";6000
"1294";1;1;"五股區";"新北市五股區御成路";5;"電梯大樓";1;1;"男女生皆可";"一個月";0;"半年";"0";0;0;"5";0;1;0;0;1;0;6417681;1;"學生、上班族";"無";"不可以";"水泥磚牆";1;"不可以";"雅房";6000
"1295";1;1;"新店區";"新北市新店區建國路99巷";5;"公寓";0;1;"女生";"二個月";0;"一年";"開放式格局";1;0;"5";1;1;0;0;1;1;6417810;1;"學生、上班族";"無";"不可以";"水泥磚牆";1;"不可以";"雅房";4500
"1296";1;1;"萬華區";"台北市萬華區中華路二段416巷11號";7;"電梯大樓";1;1;"女生";"二個月";0;"一年";"0";0;0;"3";0;0;0;1;0;0;6418044;1;"上班族";"無";"不可以";"水泥磚牆";0;"不可以";"雅房";7000
"1297";0;1;"內湖區";"台北市內湖區陽光街68巷66號";5;"公寓";0;1;"女生";"二個月";1;"一年";"有陽臺";1;1;"5";0;1;0;1;1;1;6418210;1;"學生、上班族";"無";"可以";"0";1;"不可以";"雅房";7500
"1298";1;1;"士林區";"台北市士林區大西路";5;"公寓";1;1;"女生";"面議";1;"一年";"0";1;1;"1";0;1;0;1;1;1;6418231;1;"學生、上班族";"無";"不可以";"其他";1;"不可以";"雅房";6500
"1299";0;1;"內湖區";"台北市內湖區安康路";4;"公寓";0;1;"男女生皆可";"面議";0;"一年";"有陽臺";1;1;"4";0;1;0;1;0;1;6418262;1;"0";"無";"不可以";"輕材料";1;"不可以";"雅房";6000
"1300";0;1;"信義區";"台北市信義區忠孝東路五段790巷";4;"公寓";0;1;"女生";"二個月";1;"一年";"0";1;1;"頂樓加蓋";0;1;0;1;1;1;6418264;1;"學生、上班族、家庭";"無";"不可以";"水泥磚牆";0;"不可以";"雅房";5500
"1301";1;1;"內湖區";"台北市內湖區陽光街88號";5;"公寓";0;1;"男女生皆可";"二個月";0;"一年";"0";1;1;"2";0;1;0;1;1;1;6418451;1;"學生、上班族、家庭";"無";"可以";"水泥磚牆";1;"可以";"雅房";10000
"1302";1;1;"南港區";"台北市南港區南港路一段6弄7號";4;"公寓";0;1;"女生";"面議";0;"一年";"0";1;1;"2";0;1;0;1;1;1;6418566;1;"0";"無";"不可以";"水泥磚牆";1;"不可以";"雅房";5000
"1303";1;1;"中正區";"台北市中正區武昌街一段63號";7;"公寓";0;1;"男女生皆可";"二個月";0;"一年";"0";1;1;"2";0;1;0;1;1;1;6418651;1;"0";"無";"不可以";"0";1;"不可以";"雅房";7000
"1304";1;1;"新店區";"新北市新店區中興路二段";5;"電梯大樓";1;1;"女生";"二個月";1;"三個月";"有陽臺";1;1;"7";1;1;0;1;0;1;6418799;1;"學生、上班族";"無";"可以";"其他";0;"不可以";"雅房";9500
"1305";1;0;"文山區";"台北市文山區木柵路一段";3;"公寓";0;1;"男女生皆可";"二個月";0;"一年";"開放式格局";1;1;"3";0;1;0;0;0;1;6419042;0;"學生";"無";"不可以";"輕材料";0;"不可以";"雅房";3600
"1306";1;0;"內湖區";"台北市內湖區港墘路737巷";4;"公寓";1;1;"女生";"二個月";1;"一年";"0";1;1;"5";0;1;0;1;0;0;6419223;0;"學生、上班族";"無";"可以";"輕材料";0;"不可以";"雅房";5500
"1307";1;1;"內湖區";"台北市內湖區環山路一段24巷12號";8;"電梯大樓";1;1;"女生";"二個月";1;"一年";"有陽臺";1;1;"7";1;1;0;1;1;1;6419287;1;"0";"無";"可以";"0";1;"不可以";"雅房";7500
"1308";1;1;"大安區";"台北市大安區泰順街40巷27號";2,5;"公寓";0;1;"男生";"一個月";1;"三個月";"0";1;1;"頂樓加蓋";0;1;0;1;0;1;6419292;1;"學生、上班族";"無";"不可以";"水泥磚牆";0;"不可以";"雅房";5200
"1309";0;1;"大安區";"台北市大安區敦化南路一段161巷48號";3;"公寓";1;1;"女生";"二個月";1;"一年";"0";1;1;"3";0;1;0;1;0;1;6419392;1;"學生、上班族";"無";"不可以";"水泥磚牆";0;"不可以";"雅房";5500
"1310";1;1;"土城區";"新北市土城區民安街26巷9號";5;"公寓";0;1;"男女生皆可";"二個月";1;"一年";"有陽臺";1;1;"5";1;1;0;1;1;1;6419425;1;"學生、上班族、家庭";"無";"可以";"水泥磚牆";1;"不可以";"雅房";6000
"1311";1;1;"土城區";"新北市土城區中州路3巷31弄4號";6;"公寓";1;1;"男女生皆可";"二個月";1;"一年";"有陽臺";1;1;"5";1;1;0;1;0;1;6419428;1;"學生、上班族、家庭";"無";"可以";"水泥磚牆";1;"不可以";"雅房";4500
"1312";0;1;"新店區";"新北市新店區大豐路";5;"公寓";1;1;"男女生皆可";"二個月";1;"一年";"有陽臺";1;1;"3";0;1;0;1;0;1;6419783;1;"學生、上班族";"無";"不可以";"水泥磚牆";0;"不可以";"雅房";5200
"1313";1;1;"萬華區";"台北市萬華區漢中街";10;"電梯大樓";0;0;"男女生皆可";"面議";1;"半年";"0";0;0;"8";0;0;0;0;1;1;6419823;0;"學生、上班族、家庭";"無";"可以";"水泥磚牆";1;"可以";"雅房";2500
"1314";1;1;"板橋區";"新北市板橋區僑中一街";5;"公寓";1;1;"男女生皆可";"二個月";0;"1年";"0";1;1;"2";1;1;0;1;1;0;6419836;1;"0";"無";"可以";"水泥磚牆";1;"不可以";"雅房";5000
"1315";0;0;"中正區";"台北市中正區徐州路18巷22號";5;"透天厝";0;1;"男女生皆可";"面議";0;"一年";"0";1;1;"1";1;1;0;1;0;1;6419846;1;"0";"無";"不可以";"0";0;"不可以";"雅房";6000
"1316";1;1;"中正區";"台北市中正區羅斯福路四段";4;"電梯大樓";0;1;"男女生皆可";"二個月";1;"三個月";"有陽臺";1;1;"9";0;1;1;1;0;1;6419915;1;"學生、上班族";"平面式停車位，費用另計";"可以";"水泥磚牆";0;"不可以";"雅房";8000
"1317";1;1;"信義區";"台北市信義區吳興街284巷";6;"公寓";1;1;"男生";"二個月";1;"一年";"有陽臺";1;1;"6";0;1;0;1;0;1;6420086;1;"學生、上班族";"無";"不可以";"水泥磚牆";1;"不可以";"雅房";7000
"1318";1;1;"大安區";"台北市大安區敦化南路二段200巷";4;"公寓";1;1;"女生";"二個月";1;"一年";"0";1;1;"5";0;1;0;1;0;1;6420120;1;"學生";"無";"不可以";"水泥磚牆";0;"不可以";"雅房";6900
"1319";1;1;"北投區";"台北市北投區致遠一路一段";5;"公寓";1;1;"女生";"面議";0;"一年";"有陽臺";1;1;"3";0;1;0;1;1;1;6420172;1;"上班族";"無";"可以";"輕材料";1;"不可以";"雅房";8500
"1320";1;0;"大安區";"台北市大安區龍泉街";3;"公寓";0;1;"女生";"二個月";0;"半年";"0";1;0;"4";0;1;0;1;1;0;6420194;1;"學生、上班族";"無";"不可以";"水泥磚牆";1;"不可以";"雅房";6000
"1321";1;1;"新店區";"新北市新店區中興路三段176號";8;"公寓";0;1;"女生";"二個月";1;"一年";"有陽臺";1;1;"4";0;1;0;1;0;0;6420233;1;"學生、上班族";"無";"可以";"水泥磚牆";0;"不可以";"雅房";11000
"1322";1;1;"大安區";"台北市大安區忠孝東路四段216巷";8;"電梯大樓";0;1;"男女生皆可";"一個月";1;"一年";"有陽臺";1;1;"6";0;1;0;1;1;1;6420354;1;"學生、上班族、家庭";"無";"不可以";"水泥磚牆";1;"不可以";"雅房";11000
"1323";1;1;"中山區";"台北市中山區錦州街244號";5;"公寓";0;1;"女生";"二個月";1;"一年";"有陽臺";1;1;"5";1;1;0;1;0;1;6420364;1;"學生、上班族";"無";"不可以";"水泥磚牆";0;"不可以";"雅房";11000
"1324";1;0;"蘆洲區";"新北市蘆洲區長安街328號";7;"公寓";0;1;"男女生皆可";"二個月";0;"一年";"有陽臺";1;1;"4";0;0;0;1;1;0;6420508;1;"上班族";"無";"不可以";"水泥磚牆";0;"不可以";"雅房";5500
"1325";1;1;"三重區";"新北市三重區環河南路";7;"電梯大樓";0;1;"男女生皆可";"面議";1;"一年";"0";1;1;"9";1;1;0;1;1;1;6420579;1;"學生、上班族、家庭";"無";"不可以";"水泥磚牆";1;"不可以";"雅房";7500
"1326";1;1;"新店區";"新北市新店區寶慶街32巷";4;"公寓";1;1;"男生";"二個月";1;"一年";"0";1;1;"B1";0;0;0;1;0;1;6420613;1;"學生、上班族";"無";"可以";"其他";0;"不可以";"雅房";5000
"1327";1;1;"松山區";"台北市松山區民生東路四段56巷";5;"公寓";1;1;"男生";"二個月";1;"一年";"0";1;1;"5";0;1;1;1;0;1;6420706;1;"上班族";"無";"不可以";"水泥磚牆";0;"不可以";"雅房";7400
"1328";1;1;"中和區";"新北市中和區新生街156巷3號";6;"公寓";0;1;"男女生皆可";"二個月";0;"一年";"0";1;1;"4";0;1;0;0;1;1;6420731;1;"0";"無";"不可以";"水泥磚牆";1;"不可以";"雅房";5000
"1329";1;1;"大安區";"台北市大安區復興南路二段151巷";2;"公寓";1;1;"女生";"一個月";1;"半年";"有陽臺";1;1;"2";0;1;0;0;0;1;6420735;1;"學生、上班族";"無";"不可以";"輕材料";0;"不可以";"雅房";4800
"1330";1;1;"中山區";"台北市中山區農安街125巷41號";4;"公寓";1;1;"男女生皆可";"面議";1;"一年";"0";1;1;"1";0;1;0;1;0;1;6420775;1;"學生、上班族";"無";"不可以";"水泥磚牆";0;"不可以";"雅房";6500
"1331";0;1;"信義區";"台北市信義區林口街";6;"公寓";1;1;"男生";"二個月";1;"一年";"0";1;1;"4";0;1;0;1;1;1;6420852;1;"0";"無";"不可以";"輕材料";1;"不可以";"雅房";7000
"1332";1;1;"內湖區";"台北市內湖區南京東路六段";6;"公寓";1;1;"男生";"二個月";1;"一年";"有陽臺";1;1;"5";0;1;1;1;1;1;6420886;1;"學生、上班族";"無";"不可以";"水泥磚牆";1;"不可以";"雅房";6300
"1333";1;1;"板橋區";"新北市板橋區文化路一段285巷";4;"公寓";0;1;"女生";"二個月";1;"一年";"0";1;1;"5";0;1;1;1;0;1;6420896;1;"學生、上班族";"無";"不可以";"水泥磚牆";0;"不可以";"雅房";5500
"1334";1;1;"中山區";"台北市中山區天祥路86巷";3;"公寓";1;1;"男女生皆可";"二個月";0;"一年";"開放式格局";1;1;"2";1;1;0;1;0;1;6420924;1;"學生、上班族、家庭";"無";"可以";"水泥磚牆";1;"不可以";"雅房";6500
"1335";1;1;"南港區";"台北市南港區林森路";5;"公寓";1;1;"男女生皆可";"二個月";0;"一年";"0";1;1;"3";0;1;0;1;0;1;6420940;1;"0";"無";"不可以";"水泥磚牆";0;"不可以";"雅房";6000
"1336";0;1;"信義區";"台北市信義區松仁路281巷";4;"公寓";0;1;"女生";"二個月";0;"一年";"0";1;1;"3";0;1;0;0;1;1;6421109;1;"0";"無";"不可以";"輕材料";0;"可以";"雅房";5000
"1337";1;1;"文山區";"台北市文山區忠順街二段90巷9號";5;"公寓";1;1;"男女生皆可";"二個月";0;"一年";"0";1;1;"1";0;1;0;1;1;1;6421125;1;"學生、上班族";"無";"不可以";"水泥磚牆";1;"不可以";"雅房";7000
"1338";1;1;"土城區";"新北市土城區學成路128巷";5;"公寓";0;1;"女生";"二個月";1;"半年";"0";1;0;"5";0;1;0;1;1;1;6421282;1;"學生、上班族";"無";"不可以";"水泥磚牆";1;"不可以";"雅房";4500
"1339";1;1;"中山區";"台北市中山區龍江路318巷";5;"公寓";1;1;"女生";"面議";1;"半年";"0";1;1;"4";0;1;1;1;1;0;6421340;1;"學生、上班族、家庭";"無";"不可以";"水泥磚牆";1;"不可以";"雅房";8500
"1340";1;1;"士林區";"台北市士林區中山北路五段698巷";3,5;"公寓";1;1;"男生";"二個月";1;"一年";"有陽臺";1;1;"1";0;1;0;1;0;1;6421352;1;"學生、上班族";"平面式停車位，已含租金內";"不可以";"輕材料";0;"不可以";"雅房";6500
"1341";0;1;"中正區";"台北市中正區羅斯福路四段40巷";7;"公寓";1;1;"女生";"二個月";1;"一年";"0";1;1;"4";0;1;0;1;0;0;6421498;1;"學生、上班族";"無";"不可以";"水泥磚牆";0;"不可以";"雅房";9000
"1342";1;1;"文山區";"台北市文山區新光路一段";4;"公寓";0;1;"女生";"一個月";1;"一年";"0";1;1;"4";0;1;0;1;0;1;6421654;0;"學生、上班族";"無";"可以";"水泥磚牆";0;"不可以";"雅房";4000
"1343";1;1;"蘆洲區";"新北市蘆洲區長安街267巷";4;"公寓";1;1;"男女生皆可";"二個月";1;"一年";"0";1;1;"3";0;1;0;1;1;1;6421679;1;"0";"無";"不可以";"水泥磚牆";1;"不可以";"雅房";4800
"1344";0;1;"大安區";"台北市大安區和平東路二段118巷";3;"公寓";0;1;"男女生皆可";"二個月";1;"一年";"有陽臺";1;1;"頂樓加蓋";1;1;0;1;0;0;6421693;1;"學生、上班族";"無";"可以";"輕材料";0;"不可以";"雅房";6500
"1345";1;0;"深坑區";"新北市深坑區文化街16號";5;"公寓";0;1;"女生";"二個月";0;"半年";"0";1;1;"4";0;1;0;1;0;0;6421789;1;"0";"無";"可以";"0";0;"不可以";"雅房";3200
"1346";1;1;"士林區";"台北市士林區克強路";4;"電梯大樓";0;1;"男生";"二個月";0;"一年";"0";1;1;"B1";0;1;0;1;1;1;6422006;1;"學生、上班族";"無";"不可以";"0";1;"不可以";"雅房";4500
"1347";1;1;"北投區";"台北市北投區石牌路一段58巷";4,5;"公寓";0;1;"女生";"二個月";1;"一年";"有陽臺";1;1;"3";1;1;0;1;1;1;6422032;1;"學生、上班族";"無";"可以";"水泥磚牆";1;"不可以";"雅房";6500
"1348";0;1;"中正區";"台北市中正區忠孝東路二段134巷";12;"公寓";1;1;"女生";"一個月";1;"一年";"有陽臺";1;1;"6";0;1;0;1;1;1;6422323;1;"學生、上班族";"無";"不可以";"水泥磚牆";0;"不可以";"雅房";7500
"1349";1;1;"士林區";"台北市士林區福志路";4;"公寓";0;1;"女生";"一個月";0;"半年";"有陽臺";1;1;"2";0;1;0;1;0;1;6422508;1;"學生、上班族";"無";"可以";"水泥磚牆";0;"可以";"雅房";4300
"1350";1;1;"中山區";"台北市中山區中山北路二段137巷18號";8;"電梯大樓";1;1;"男女生皆可";"二個月";0;"一年";"0";0;0;"2";0;1;0;1;1;1;6422512;1;"0";"無";"不可以";"水泥磚牆";1;"不可以";"雅房";8500
"1351";1;1;"中山區";"台北市中山區中山北路二段137巷18號";4;"電梯大樓";1;1;"男女生皆可";"二個月";0;"一年";"有陽臺";1;0;"2";1;1;0;1;1;1;6422544;1;"0";"無";"不可以";"水泥磚牆";1;"不可以";"雅房";6500
"1352";1;1;"大安區";"台北市大安區安居街9巷";4;"公寓";0;1;"女生";"二個月";1;"一年";"0";1;1;"4";0;1;0;1;1;1;6422575;1;"學生、上班族";"無";"不可以";"輕材料";0;"不可以";"雅房";6000
"1353";1;1;"板橋區";"新北市板橋區民生路三段301號";5;"公寓";0;1;"男女生皆可";"二個月";1;"一年";"0";1;1;"5";0;1;0;1;1;1;6422608;1;"學生、上班族";"無";"可以";"水泥磚牆";1;"不可以";"雅房";5000
"1354";1;1;"林口區";"新北市林口區文化二路230巷";5;"電梯大樓";1;1;"女生";"二個月";0;"三個月";"有陽臺";1;1;"10";1;1;0;1;0;1;6422628;1;"學生、上班族";"無";"可以";"輕材料";1;"不可以";"雅房";7500
"1355";1;1;"林口區";"新北市林口區公園路";3,5;"華廈";1;1;"女生";"二個月";0;"一年";"有陽臺";1;0;"10";1;1;0;1;1;1;6422629;1;"學生、上班族";"無";"不可以";"輕材料";1;"不可以";"雅房";6300
"1356";1;1;"內湖區";"台北市內湖區安泰街53巷";6;"公寓";1;1;"男女生皆可";"一個月";1;"一年";"有陽臺";1;1;"5";0;1;0;1;0;1;6422876;1;"學生、上班族、家庭";"無";"不可以";"水泥磚牆";0;"不可以";"雅房";5000
"1357";1;1;"士林區";"台北市士林區故宮路7巷";8;"公寓";0;1;"女生";"二個月";0;"一年";"有陽臺";1;1;"3";0;1;0;0;0;1;6422897;1;"學生、上班族";"無";"不可以";"輕材料";0;"不可以";"雅房";9000
"1358";0;0;"林口區";"新北市林口區竹林路330巷";5;"透天厝";0;1;"男女生皆可";"二個月";0;"一年";"0";0;0;"4";0;1;0;1;1;1;6422926;1;"學生、上班族、家庭";"無";"不可以";"輕材料";0;"不可以";"雅房";5500
"1359";1;1;"新店區";"新北市新店區中正路366號";7;"公寓";1;1;"男女生皆可";"一個月";0;"半年";"0";1;1;"2";0;1;0;1;1;1;6423094;1;"0";"無";"可以";"水泥磚牆";1;"不可以";"雅房";6800
"1360";1;1;"文山區";"台北市文山區新光路一段32巷4弄6號";3;"公寓";0;1;"男女生皆可";"一個月";0;"一年";"0";1;1;"2";0;1;0;1;0;1;6423297;1;"0";"無";"不可以";"水泥磚牆";0;"不可以";"雅房";5000
"1361";1;1;"板橋區";"新北市板橋區中山路一段50巷22號";2;"公寓";0;1;"男女生皆可";"面議";1;"1月";"0";1;1;"B1";1;1;1;1;1;1;6423413;0;"學生、上班族、家庭";"無";"不可以";"輕材料";1;"不可以";"雅房";6666
"1362";0;1;"文山區";"台北市文山區秀明路一段103巷";3;"透天厝";1;1;"男女生皆可";"二個月";0;"一年";"開放式格局";1;1;"1";0;1;0;1;1;1;6423574;1;"學生、上班族";"無";"不可以";"水泥磚牆";1;"不可以";"雅房";6000
"1363";1;1;"永和區";"新北市永和區安樂路144巷";10;"電梯大樓";1;1;"女生";"二個月";1;"一年";"有陽臺";1;1;"6";1;1;0;1;1;1;6423583;1;"學生、上班族、家庭";"無";"可以";"水泥磚牆";1;"不可以";"雅房";12000
"1364";1;1;"北投區";"台北市北投區自強街31巷43號";3;"公寓";0;1;"女生";"二個月";0;"一年";"0";1;1;"3";0;1;0;1;0;0;6423624;1;"學生、上班族";"無";"不可以";"木板";0;"不可以";"雅房";3500
"1365";1;0;"內湖區";"台北市內湖區內湖路一段195巷";4;"公寓";0;1;"女生";"二個月";0;"一年";"有陽臺";1;0;"2";0;1;0;0;0;0;6423689;1;"學生、上班族、家庭";"無";"可以";"水泥磚牆";0;"不可以";"雅房";5000
"1366";1;1;"板橋區";"新北市板橋區三民路二段00巷0弄22號";4;"公寓";0;1;"男女生皆可";"二個月";1;"一年";"有陽臺";1;1;"5";0;1;1;1;1;1;6423709;1;"學生、上班族";"無";"不可以";"水泥磚牆";1;"不可以";"雅房";4500
"1367";1;1;"中山區";"台北市中山區八德路二段86號";5;"公寓";1;1;"女生";"一個月";0;"一年";"0";1;1;"3";0;1;0;1;0;1;6423792;0;"0";"無";"不可以";"木板";0;"不可以";"雅房";8000
"1368";1;1;"士林區";"台北市士林區承德路四段";5;"公寓";0;1;"男女生皆可";"二個月";1;"一年";"0";1;1;"3";1;1;0;1;1;1;6423850;1;"學生、上班族、家庭";"無";"可以";"水泥磚牆";1;"可以";"雅房";6100
"1369";0;1;"大安區";"台北市大安區通化街57巷";4;"透天厝";0;1;"男女生皆可";"二個月";0;"一年";"0";1;1;"3";0;1;0;1;1;1;6423885;1;"0";"無";"不可以";"水泥磚牆";0;"不可以";"雅房";6800
