@relation duLiTao_no_outlier
@attribute X1 numeric
@attribute X冰箱 numeric
@attribute X冷氣 numeric
@attribute X區 numeric
@attribute X地址 numeric
@attribute X坪數 numeric
@attribute X型態 numeric
@attribute X天然瓦斯 numeric
@attribute X床 numeric
@attribute X性別要求 numeric
@attribute X押金 numeric
@attribute X捷運站 numeric
@attribute X最短租期 numeric
@attribute X有陽臺 numeric
@attribute X樓中樓 numeric
@attribute X開放式格局 numeric
@attribute X桌子 numeric
@attribute X椅子 numeric
@attribute X樓層 numeric
@attribute X沙發 numeric
@attribute X洗衣機 numeric
@attribute X火車站 numeric
@attribute X熱水器 numeric
@attribute X第四台 numeric
@attribute X網路 numeric
@attribute X編號 numeric
@attribute X衣櫃 numeric
@attribute X身份要求 numeric
@attribute "X車 位" numeric
@attribute X開伙 numeric
@attribute X隔間材料 numeric
@attribute X電視 numeric
@attribute X養寵物 numeric
@attribute X現況 numeric
@attribute X總價格 numeric
@attribute 每坪租金 numeric
@data
3491,1,1,萬華區,台北市萬華區華西街17號,10,電梯大樓,0,1,男女生皆可,二個月,0,365,0,0,0,1,1,>=6,1,0,0,1,0,0,6383403,1,學生、上班族、家庭,無,可以,水泥磚牆,1,不可以,獨立套房,13500,1350
4056,1,1,淡水區,新北市淡水區淡金路一段,10,電梯大樓,0,1,男女生皆可,二個月,1,365,0,0,0,1,1,>=6,0,0,0,1,1,1,6392487,1,學生、上班族,無,不可以,水泥磚牆,1,不可以,獨立套房,7800,780
5016,1,1,文山區,台北市文山區興隆路二段,10,電梯大樓,0,1,男女生皆可,二個月,1,180,0,0,0,1,1,>=6,0,1,0,1,1,1,6405818,1,學生、上班族、家庭,無,不可以,水泥磚牆,1,不可以,獨立套房,15500,1550
5233,1,1,土城區,新北市土城區樂利街3巷,10,電梯大樓,0,1,女生,二個月,1,365,1,0,0,0,0,>=6,1,1,0,1,1,1,6408718,1,學生、上班族,無,不可以,水泥磚牆,1,不可以,獨立套房,12000,1200
5271,1,1,中山區,台北市中山區復興北路,10,住宅大樓,0,1,男女生皆可,二個月,1,365,1,1,0,1,1,>=6,1,1,1,1,0,0,6409130,1,上班族、家庭,無,可以,水泥磚牆,1,不可以,獨立套房,18000,1800
5704,1,1,新店區,新北市新店區北新路二段,10,電梯大樓,0,0,男女生皆可,二個月,0,365,0,1,0,1,0,>=6,1,1,0,1,0,0,6416563,1,上班族,無,可以,水泥磚牆,1,不可以,獨立套房,14000,1400
5796,1,1,中山區,台北市中山區撫順街39號,10,電梯大樓,0,1,男女生皆可,二個月,1,365,0,0,0,1,1,>=6,0,1,1,1,0,0,6417844,1,學生、上班族、家庭,無,不可以,水泥磚牆,1,可以,獨立套房,13700,1370
6108,0,1,新店區,新北市新店區北新路二段108號,10,電梯大樓,0,1,男女生皆可,二個月,0,365,0,0,0,1,1,>=6,0,0,0,1,0,0,6422411,0,學生、上班族、家庭,無,不可以,水泥磚牆,0,不可以,獨立套房,9350,935
6322,1,1,中山區,台北市中山區錦州街21號,10,電梯大樓,0,1,男女生皆可,一個月,0,365,0,0,1,0,0,>=6,1,1,0,1,0,0,6425413,1,0,無,不可以,水泥磚牆,1,不可以,獨立套房,12900,1290
6470,1,1,萬華區,台北市萬華區和平西路三段,10,住宅大樓,0,1,男女生皆可,二個月,1,365,0,0,0,1,1,>=6,0,1,1,1,1,1,6427275,1,學生、上班族、家庭,無,不可以,水泥磚牆,1,不可以,獨立套房,11000,1100
5283,1,1,大同區,台北市大同區天水路14號,11,華廈,0,1,男女生皆可,二個月,0,365,0,0,0,1,0,>=6,0,1,0,1,0,0,6409255,1,0,無,可以,水泥磚牆,1,不可以,獨立套房,14000,1272.72727272727
5761,1,1,樹林區,新北市樹林區佳園路三段,11,電梯大樓,0,1,男女生皆可,二個月,0,365,1,0,0,1,1,>=6,1,1,0,1,0,0,6417423,1,上班族、家庭,無,可以,水泥磚牆,1,不可以,獨立套房,12000,1090.90909090909
641,1,1,文山區,台北市文山區興德路,12,電梯大樓,1,1,男女生皆可,二個月,0,365,1,0,0,1,1,>=6,1,1,0,1,1,1,6314901,0,學生、上班族,無,可以,水泥磚牆,1,不可以,獨立套房,19610,1634.16666666667
935,1,1,永和區,新北市永和區永和路二段166號,12,電梯大樓,0,1,男女生皆可,二個月,1,365,1,0,0,1,1,>=6,1,1,0,1,0,0,6323497,1,學生、上班族、家庭,無,可以,水泥磚牆,1,不可以,獨立套房,19500,1625
4345,1,1,中和區,新北市中和區中和路59號,12,電梯大樓,1,1,男女生皆可,二個月,0,365,0,0,0,1,1,>=6,0,1,0,1,1,1,6396743,1,學生、上班族、家庭,無,不可以,水泥磚牆,1,不可以,獨立套房,13000,1083.33333333333
5108,1,1,松山區,台北市松山區復興北路489號,12,電梯大樓,1,1,男女生皆可,二個月,1,365,1,1,0,1,1,>=6,1,1,0,1,1,1,6407250,1,學生、上班族、家庭,無,不可以,水泥磚牆,1,不可以,獨立套房,22000,1833.33333333333
5144,1,1,北投區,台北市北投區中山路,12,電梯大樓,1,1,男女生皆可,面議,0,365,0,0,0,1,1,>=6,1,1,0,1,1,1,6407769,1,0,無,不可以,水泥磚牆,1,不可以,獨立套房,12850,1070.83333333333
5531,1,1,士林區,台北市士林區社正路17巷,12,電梯大樓,1,1,男女生皆可,二個月,0,365,1,0,0,0,1,>=6,1,1,0,1,1,1,6413836,1,學生、上班族、家庭,無,可以,水泥磚牆,0,可以,獨立套房,24000,2000
6125,1,1,中山區,台北市中山區林森北路500號,12,電梯大樓,0,1,男女生皆可,二個月,1,365,0,0,0,1,1,>=6,0,1,0,1,0,0,6422768,1,0,無,可以,水泥磚牆,1,不可以,獨立套房,18000,1500
6221,1,1,大安區,台北市大安區敦化南路一段190巷22號,12,電梯大樓,0,1,男女生皆可,二個月,1,365,0,0,0,1,1,>=6,0,1,1,1,1,1,6424007,1,學生、上班族、家庭,無,不可以,水泥磚牆,1,不可以,獨立套房,19000,1583.33333333333
2383,0,0,五股區,新北市五股區成泰路四段,13,電梯大樓,1,1,男女生皆可,二個月,0,365,1,0,0,0,0,>=6,0,0,0,1,0,0,6360718,0,學生、上班族、家庭,無,不可以,水泥磚牆,0,不可以,獨立套房,15000,1153.84615384615
192,1,1,大安區,台北市大安區羅斯福路四段,13,電梯大樓,0,1,男女生皆可,二個月,1,365,1,0,0,1,1,>=6,0,1,1,1,0,1,6202152,1,學生,無,不可以,水泥磚牆,0,不可以,獨立套房,13500,1038.46153846154
1755,1,1,中山區,台北市中山區民生東路一段,13,電梯大樓,0,1,男女生皆可,二個月,1,365,0,0,0,1,1,>=6,1,1,0,1,0,0,6346691,1,學生、上班族、家庭,無,可以,水泥磚牆,1,可以,獨立套房,16800,1292.30769230769
1831,1,1,中山區,台北市中山區民生東路一段25號,13,電梯大樓,0,1,男女生皆可,面議,0,365,0,0,0,1,1,>=6,1,1,0,1,0,0,6348559,1,上班族,無,可以,水泥磚牆,1,不可以,獨立套房,16000,1230.76923076923
2845,1,1,新莊區,新北市新莊區萬安街,13,電梯大樓,0,1,男女生皆可,二個月,1,365,0,0,1,1,0,>=6,1,1,0,1,0,0,6370722,1,學生、上班族、家庭,無,可以,水泥磚牆,1,不可以,獨立套房,14141,1087.76923076923
2885,1,1,中和區,新北市中和區捷運路,13,電梯大樓,0,1,男女生皆可,二個月,0,365,0,0,0,1,1,>=6,1,1,0,1,0,1,6371725,1,上班族,無,可以,水泥磚牆,1,不可以,獨立套房,18800,1446.15384615385
4307,1,1,中山區,台北市中山區新生北路三段,13,電梯大樓,0,1,男女生皆可,二個月,0,365,0,0,0,1,1,>=6,1,1,0,1,0,0,6396293,1,0,無,不可以,水泥磚牆,1,不可以,獨立套房,20000,1538.46153846154
661,1,1,淡水區,新北市淡水區英專路,14,電梯大樓,0,1,女生,二個月,1,365,1,0,0,1,1,>=6,1,1,0,1,0,0,6315576,1,學生、上班族、家庭,無,可以,水泥磚牆,1,不可以,獨立套房,9491,677.928571428571
5847,1,1,淡水區,新北市淡水區英專路,14,電梯大樓,0,1,女生,二個月,1,365,1,0,0,1,1,>=6,1,1,0,1,0,0,6418641,1,學生、上班族、家庭,無,可以,水泥磚牆,1,不可以,獨立套房,9991,713.642857142857
987,1,1,三重區,新北市三重區長榮路,15,電梯大樓,0,1,女生,二個月,1,365,0,0,0,1,1,>=6,0,1,0,1,1,1,6325120,1,學生、上班族,無,不可以,水泥磚牆,1,不可以,獨立套房,13000,866.666666666667
3026,1,1,三重區,新北市三重區長樂街17號,15,電梯大樓,0,1,男女生皆可,二個月,1,365,1,0,0,1,1,>=6,1,1,0,1,0,0,6374450,1,學生、上班族、家庭,無,可以,水泥磚牆,1,可以,獨立套房,12000,800
5102,1,1,中山區,台北市中山區復興南路一段,15,電梯大樓,0,1,男女生皆可,二個月,0,365,0,0,0,1,1,>=6,1,1,0,1,0,0,6407198,1,0,無,可以,水泥磚牆,1,不可以,獨立套房,25000,1666.66666666667
6247,1,1,淡水區,新北市淡水區水源街二段177巷,15,電梯大樓,0,1,男女生皆可,二個月,0,365,0,1,0,1,1,>=6,1,1,0,1,1,1,6424349,1,學生,無,可以,水泥磚牆,0,可以,獨立套房,12000,800
11,1,1,內湖區,台北市內湖區南京東路六段350號,16,電梯大樓,1,1,男女生皆可,二個月,0,365,0,0,0,1,0,>=6,1,1,0,1,1,1,2558317,1,學生、上班族、家庭,無,可以,水泥磚牆,1,可以,獨立套房,20000,1250
1145,1,1,新莊區,新北市新莊區富國路176巷,16,電梯大樓,0,1,男女生皆可,二個月,0,365,0,0,0,0,0,>=6,0,1,0,1,1,0,6330926,1,學生、上班族、家庭,無,可以,水泥磚牆,1,可以,獨立套房,10000,625
3262,1,1,淡水區,新北市淡水區淡金路一段533號,16,電梯大樓,0,1,男女生皆可,二個月,0,180,1,0,0,1,1,>=6,1,1,0,1,1,1,6379564,1,學生、上班族、家庭,無,不可以,水泥磚牆,1,不可以,獨立套房,13000,812.5
4987,1,1,淡水區,新北市淡水區水源街二段177巷,16,電梯大樓,0,1,男女生皆可,二個月,0,365,1,1,0,1,1,>=6,1,1,0,1,1,1,6405438,1,學生、上班族、家庭,無,不可以,水泥磚牆,1,不可以,獨立套房,8000,500
6351,1,1,中山區,台北市中山區八德路二段,16,電梯大樓,0,1,男女生皆可,二個月,1,365,0,1,0,1,1,>=6,1,1,0,1,0,0,6425797,1,學生、上班族、家庭,機械式停車位，費用另計,可以,水泥磚牆,1,不可以,獨立套房,24100,1506.25
1905,1,1,萬華區,台北市萬華區康定路,17,電梯大樓,0,1,男女生皆可,二個月,1,365,1,0,0,0,0,>=6,0,1,0,1,0,0,6350554,1,學生、上班族、家庭,機械式停車位，費用另計,可以,水泥磚牆,1,不可以,獨立套房,24000,1411.76470588235
4374,1,1,文山區,台北市文山區景興路,17,電梯大樓,0,1,男女生皆可,二個月,1,365,1,0,0,1,1,>=6,1,1,0,1,0,0,6397273,1,學生、上班族、家庭,無,可以,水泥磚牆,1,不可以,獨立套房,17189,1011.11764705882
6237,1,1,新莊區,新北市新莊區後港一路,17,電梯大樓,0,1,男生,二個月,1,365,1,0,0,0,0,>=6,1,1,0,1,0,0,6424220,1,學生、上班族,無,可以,水泥磚牆,1,不可以,獨立套房,17500,1029.41176470588
366,0,1,中和區,新北市中和區捷運路,18,辦公商業大樓,0,1,女生,二個月,0,365,1,0,0,0,0,>=6,0,0,0,1,0,0,6306075,0,0,無,可以,水泥磚牆,0,不可以,獨立套房,18500,1027.77777777778
5018,1,1,中正區,台北市中正區開封街一段48號,10.36,電梯大樓,1,1,男女生皆可,二個月,0,365,0,0,0,1,1,>=6,1,1,0,1,1,1,6405838,1,0,無,不可以,水泥磚牆,1,不可以,獨立套房,17036,1644.40154440154
5035,1,1,大同區,台北市大同區承德路二段,10.5,電梯大樓,0,1,男女生皆可,二個月,1,365,0,0,0,1,1,>=6,0,1,1,1,0,0,6405980,1,學生、上班族、家庭,無,可以,水泥磚牆,1,可以,獨立套房,13500,1285.71428571429
6548,0,1,中正區,台北市中正區羅斯福路一段83巷2號,10.81,電梯大樓,0,0,男女生皆可,二個月,1,365,0,0,0,0,0,>=6,0,1,0,1,0,0,6428146,0,學生、上班族、家庭,機械式停車位，費用另計,可以,水泥磚牆,0,不可以,獨立套房,23000,2127.65957446808
2693,1,1,中山區,台北市中山區復興北路,10.9,電梯大樓,0,1,男女生皆可,二個月,1,365,1,0,0,1,1,>=6,0,1,0,1,0,0,6367540,1,上班族、家庭,無,可以,水泥磚牆,1,不可以,獨立套房,18000,1651.37614678899
3967,1,1,中山區,台北市中山區復興北路,10.9,電梯大樓,0,1,男女生皆可,二個月,1,365,1,0,0,1,1,>=6,0,1,0,1,0,0,6391158,1,上班族、家庭,無,可以,水泥磚牆,1,不可以,獨立套房,18000,1651.37614678899
5202,1,1,中山區,台北市中山區復興北路,10.9,電梯大樓,0,1,男女生皆可,二個月,1,365,1,0,0,1,1,>=6,0,1,0,1,0,0,6408390,1,上班族、家庭,無,可以,水泥磚牆,1,不可以,獨立套房,18000,1651.37614678899
3303,1,1,大安區,台北市大安區永康街4巷,11.1,電梯大樓,0,1,男女生皆可,二個月,1,365,1,0,0,1,1,>=6,0,1,0,1,0,0,6380414,1,上班族、家庭,無,可以,水泥磚牆,0,不可以,獨立套房,27000,2432.43243243243
85,1,1,北投區,台北市北投區光明路200號,11.4,住宅大樓,0,1,男女生皆可,二個月,1,365,0,1,0,1,1,>=6,1,1,0,1,1,1,5044389,1,學生、上班族、家庭,機械式停車位，費用另計,不可以,水泥磚牆,1,可以,獨立套房,18940,1661.40350877193
5514,1,1,淡水區,新北市淡水區大忠街117號,11.42,電梯大樓,0,1,男女生皆可,面議,0,365,0,0,0,1,1,>=6,0,0,0,1,0,0,6413623,1,學生、上班族、家庭,無,不可以,水泥磚牆,0,不可以,獨立套房,7200,630.472854640981
4824,1,1,中山區,台北市中山區建國北路一段,11.48,電梯大樓,0,1,男女生皆可,二個月,1,365,0,0,0,0,0,>=6,0,1,0,1,0,0,6403321,1,學生、上班族、家庭,無,可以,水泥磚牆,1,不可以,獨立套房,19492,1697.90940766551
4948,1,1,萬華區,台北市萬華區環河南路一段63號,11.63,電梯大樓,0,1,男女生皆可,二個月,1,365,0,0,0,1,0,>=6,1,1,0,1,1,0,6404883,1,0,無,不可以,水泥磚牆,1,不可以,獨立套房,17000,1461.73688736027
6604,1,1,中山區,台北市中山區林森北路,11.68,電梯大樓,0,1,男女生皆可,二個月,1,365,1,0,0,1,1,>=6,1,1,1,1,0,0,6428726,1,學生、上班族、家庭,無,可以,水泥磚牆,1,不可以,獨立套房,14000,1198.6301369863
1778,1,1,永和區,新北市永和區永平路81巷12號,11.8,電梯大樓,0,0,男女生皆可,二個月,0,365,0,0,0,0,0,>=6,0,1,0,1,0,0,6347135,1,學生、上班族、家庭,無,不可以,水泥磚牆,1,可以,獨立套房,15500,1313.5593220339
6074,1,1,永和區,新北市永和區永平路81巷12號,11.8,電梯大樓,0,0,男女生皆可,二個月,0,365,0,0,0,0,0,>=6,0,1,0,1,0,0,6421811,1,學生、上班族、家庭,無,不可以,水泥磚牆,1,可以,獨立套房,15500,1313.5593220339
6465,1,0,汐止區,新北市汐止區樟樹二路,12.12,電梯大樓,0,1,男女生皆可,二個月,0,365,1,0,0,0,0,>=6,0,1,0,1,0,0,6427225,1,學生、上班族、家庭,無,可以,水泥磚牆,1,不可以,獨立套房,10660,879.53795379538
4502,1,1,板橋區,新北市板橋區南雅東路8號,12.24,電梯大樓,0,1,男女生皆可,二個月,0,365,0,0,1,1,1,>=6,1,0,0,0,0,0,6399143,1,學生、上班族、家庭,無,不可以,水泥磚牆,1,不可以,獨立套房,13800,1127.45098039216
486,1,1,中山區,台北市中山區復興北路,12.5,電梯大樓,0,1,男女生皆可,二個月,1,365,1,1,0,1,1,>=6,1,1,0,1,0,0,6309926,1,上班族、家庭,無,可以,水泥磚牆,1,不可以,獨立套房,22000,1760
4429,1,1,中山區,台北市中山區復興北路,12.5,電梯大樓,0,1,男女生皆可,二個月,1,365,0,1,0,1,1,>=6,1,1,0,1,0,0,6398179,1,上班族、家庭,無,可以,水泥磚牆,1,不可以,獨立套房,22000,1760
6545,1,1,中山區,台北市中山區松江路,12.52,住宅大樓,0,1,男女生皆可,二個月,1,365,0,0,0,1,1,>=6,1,1,1,1,1,1,6428121,1,上班族、家庭,無,不可以,水泥磚牆,1,不可以,獨立套房,15840,1265.17571884984
2057,1,1,松山區,台北市松山區復興北路,12.62,電梯大樓,1,1,男女生皆可,二個月,1,365,1,0,0,1,1,>=6,1,1,0,1,0,0,6354291,1,0,無,可以,水泥磚牆,1,不可以,獨立套房,21999,1743.1854199683
4158,1,1,中山區,台北市中山區復興北路489號,12.62,電梯大樓,0,1,男女生皆可,二個月,1,365,0,1,0,1,1,>=6,1,1,0,1,0,0,6393945,1,學生、上班族、家庭,無,可以,水泥磚牆,1,不可以,獨立套房,21999,1743.1854199683
4182,1,1,中山區,台北市中山區復興北路,12.62,電梯大樓,0,1,男女生皆可,二個月,1,365,1,1,0,1,1,>=6,1,1,0,1,0,0,6394420,1,學生、上班族、家庭,無,可以,水泥磚牆,1,不可以,獨立套房,21999,1743.1854199683
4718,1,1,中山區,台北市中山區復興北路,12.62,電梯大樓,0,1,男女生皆可,二個月,1,365,1,0,0,1,1,>=6,1,1,0,1,0,0,6402015,1,上班族、家庭,無,可以,水泥磚牆,1,不可以,獨立套房,22000,1743.264659271
4760,1,1,中山區,台北市中山區復興北路,12.62,電梯大樓,0,1,男女生皆可,二個月,1,365,1,1,0,1,1,>=6,1,1,0,1,0,0,6402437,1,學生、上班族、家庭,無,可以,水泥磚牆,1,不可以,獨立套房,21999,1743.1854199683
4947,1,1,中山區,台北市中山區復興北路,12.62,電梯大樓,0,1,男女生皆可,二個月,1,365,1,1,0,1,1,>=6,1,1,0,1,0,0,6404878,1,學生、上班族、家庭,無,可以,水泥磚牆,1,不可以,獨立套房,21999,1743.1854199683
157,1,1,中山區,台北市中山區林森北路,12.72,電梯大樓,0,1,男女生皆可,二個月,0,365,1,1,0,1,1,>=6,1,1,0,1,0,0,5908403,1,學生、上班族、家庭,機械式停車位，費用另計,可以,水泥磚牆,1,可以,獨立套房,23030,1810.53459119497
4287,1,1,文山區,台北市文山區景中街1號,12.84,電梯大樓,0,1,男女生皆可,二個月,1,365,0,0,0,1,1,>=6,1,1,0,1,0,0,6396159,1,學生、上班族、家庭,無,可以,水泥磚牆,1,不可以,獨立套房,16500,1285.04672897196
3991,1,1,板橋區,新北市板橋區新府路,13.17,電梯大樓,1,1,男女生皆可,面議,0,365,1,0,0,1,1,>=6,1,1,0,1,0,0,6391516,1,學生、上班族、家庭,無,可以,水泥磚牆,1,不可以,獨立套房,15500,1176.91723614275
5528,0,1,南港區,台北市南港區中坡北路92號,13.5,電梯大樓,0,0,男女生皆可,二個月,1,365,0,1,0,0,0,>=6,0,1,1,1,0,0,6413814,0,0,無,可以,水泥磚牆,0,可以,獨立套房,19500,1444.44444444444
1851,1,1,中山區,台北市中山區松江路,13.66,電梯大樓,0,1,男女生皆可,二個月,1,365,0,0,0,1,1,>=6,1,0,0,1,0,0,6349315,1,學生、上班族、家庭,無,可以,水泥磚牆,1,不可以,獨立套房,18366,1344.50951683748
1910,0,0,北投區,台北市北投區中山路,13.7,電梯大樓,0,1,男女生皆可,二個月,1,365,1,0,0,0,0,>=6,0,1,0,1,0,0,6350609,1,學生、上班族、家庭,無,可以,水泥磚牆,0,可以,獨立套房,13300,970.802919708029
3664,0,1,中山區,台北市中山區南京東路二段,14.72,電梯大樓,1,0,男女生皆可,二個月,1,730,1,0,0,0,0,>=6,0,0,0,1,0,0,6386490,0,學生、上班族、家庭,機械式停車位，已含租金內,可以,水泥磚牆,0,不可以,獨立套房,26000,1766.30434782609
4234,1,1,內湖區,台北市內湖區大湖街131巷,14.76,電梯大樓,0,0,男女生皆可,二個月,1,365,1,1,0,1,1,>=6,1,1,0,1,0,0,6395410,1,學生、上班族、家庭,機械式停車位，費用另計,可以,水泥磚牆,1,不可以,獨立套房,22600,1531.16531165312
4692,1,1,中正區,台北市中正區漢口街一段,15.2,電梯大樓,0,1,男女生皆可,二個月,1,365,0,0,0,1,1,>=6,1,1,0,1,0,0,6401811,1,0,無,可以,水泥磚牆,1,可以,獨立套房,24000,1578.94736842105
902,0,1,中正區,台北市中正區羅斯福路一段83巷2號,15.3,電梯大樓,0,0,男女生皆可,二個月,1,365,0,0,0,0,0,>=6,0,1,0,1,0,0,6322428,0,學生、上班族、家庭,機械式停車位，已含租金內,可以,水泥磚牆,0,不可以,獨立套房,25000,1633.98692810458
5652,1,1,中山區,台北市中山區中山北路一段53巷8號,15.3,電梯大樓,0,1,男女生皆可,二個月,1,365,1,0,0,1,0,>=6,0,1,1,1,0,0,6415715,1,學生、上班族、家庭,無,可以,水泥磚牆,1,可以,獨立套房,26533,1734.18300653595
3808,1,1,新莊區,新北市新莊區富貴路,15.52,電梯大樓,1,1,男女生皆可,二個月,0,365,1,0,0,1,1,>=6,1,1,0,1,0,0,6388846,0,上班族、家庭,無,可以,水泥磚牆,0,不可以,獨立套房,20932,1348.71134020619
4121,1,1,板橋區,新北市板橋區文化路一段368號,16.37,電梯大樓,0,0,男女生皆可,二個月,1,365,0,1,0,1,1,>=6,1,1,1,1,0,0,6393542,1,學生、上班族、家庭,無,可以,水泥磚牆,1,不可以,獨立套房,25000,1527.1838729383
2989,1,1,汐止區,新北市汐止區瑞松街150巷20號,16.8,電梯大樓,0,1,男女生皆可,二個月,0,365,0,0,0,1,1,>=6,1,1,0,1,0,0,6373544,1,學生、上班族、家庭,無,可以,水泥磚牆,1,不可以,獨立套房,9600,571.428571428571
1331,1,1,北投區,台北市北投區中和街20巷,18.22,電梯大樓,1,0,男女生皆可,二個月,0,365,0,0,0,1,1,>=6,1,0,0,1,1,0,6335766,1,學生、上班族、家庭,無,可以,水泥磚牆,1,可以,獨立套房,23000,1262.34906695939
2796,1,1,中山區,台北市中山區林森北路,18.5,電梯大樓,0,1,男女生皆可,二個月,1,365,0,0,0,1,1,>=6,1,0,0,1,0,0,6369691,1,上班族、家庭,無,可以,水泥磚牆,1,不可以,獨立套房,21980,1188.10810810811
4584,1,1,中山區,台北市中山區林森北路,18.5,電梯大樓,0,1,男女生皆可,二個月,1,365,0,0,0,1,1,>=6,1,0,0,1,0,0,6400316,1,上班族、家庭,無,可以,水泥磚牆,1,不可以,獨立套房,21980,1188.10810810811
5526,1,1,樹林區,新北市樹林區博愛街,5.93,電梯大樓,0,1,男女生皆可,二個月,0,365,0,0,0,1,1,>=6,0,0,1,1,0,0,6413785,1,學生、上班族,無,不可以,水泥磚牆,0,不可以,獨立套房,7000,1180.43844856661
3321,1,1,中山區,台北市中山區新生北路二段,6.97,電梯大樓,0,1,男女生皆可,二個月,1,365,0,0,0,1,1,>=6,1,1,0,1,0,0,6380629,1,學生、上班族、家庭,無,不可以,水泥磚牆,1,可以,獨立套房,5450,781.922525107604
6070,1,1,中山區,台北市中山區新生北路二段,6.98,電梯大樓,0,1,男女生皆可,面議,1,365,0,0,0,0,0,>=6,0,1,0,1,0,0,6421787,1,學生、上班族、家庭,無,可以,水泥磚牆,1,不可以,獨立套房,11000,1575.93123209169
4872,0,1,中山區,台北市中山區雙城街25巷2號,7.26,電梯大樓,0,1,男女生皆可,二個月,0,365,0,0,0,1,1,>=6,0,1,0,1,0,0,6403822,1,學生、上班族、家庭,無,可以,水泥磚牆,0,不可以,獨立套房,15350,2114.32506887052
4595,0,1,大安區,台北市大安區金山南路二段,7.5,電梯大樓,0,0,男女生皆可,二個月,1,365,0,0,0,0,0,>=6,0,0,0,1,0,0,6400455,0,學生、上班族、家庭,無,不可以,水泥磚牆,0,可以,獨立套房,14600,1946.66666666667
4942,1,1,新店區,新北市新店區安忠路57巷1號,7.5,電梯大樓,0,1,女生,二個月,1,365,0,0,0,1,1,>=6,0,1,1,1,1,1,6404828,1,學生、上班族、家庭,無,不可以,水泥磚牆,1,不可以,獨立套房,9000,1200
5153,1,1,大同區,台北市大同區承德路二段,7.52,電梯大樓,0,1,男女生皆可,二個月,1,365,0,0,0,1,1,>=6,0,1,0,1,0,0,6407805,1,學生、上班族、家庭,無,可以,水泥磚牆,1,不可以,獨立套房,14200,1888.29787234043
4759,1,1,大同區,台北市大同區民生西路,7.59,電梯大樓,0,1,女生,二個月,1,365,0,0,0,1,1,>=6,1,1,0,1,1,1,6402427,1,學生、上班族、家庭,無,不可以,水泥磚牆,1,不可以,獨立套房,13800,1818.18181818182
250,1,1,新店區,新北市新店區北新路二段,7.94,電梯大樓,0,1,男女生皆可,二個月,1,365,0,0,0,1,1,>=6,0,1,0,1,1,1,6278871,0,學生、上班族、家庭,無,可以,水泥磚牆,1,不可以,獨立套房,15555,1959.06801007557
3111,1,1,中正區,台北市中正區忠孝西路一段,7.95,電梯大樓,0,0,男女生皆可,二個月,1,365,0,0,0,1,1,>=6,0,0,1,1,0,0,6376235,0,學生、上班族、家庭,無,可以,水泥磚牆,1,可以,獨立套房,10301,1295.72327044025
3307,1,1,中正區,台北市中正區忠孝西路一段,7.95,電梯大樓,0,0,男女生皆可,二個月,1,365,0,0,0,1,1,>=6,0,0,1,1,0,0,6380504,0,學生、上班族、家庭,無,可以,水泥磚牆,1,可以,獨立套房,16676,2097.61006289308
5456,1,1,中山區,台北市中山區新生北路二段,7.98,電梯大樓,0,1,男女生皆可,二個月,1,365,0,0,0,1,1,>=6,1,1,0,1,0,0,6412835,1,學生、上班族、家庭,無,可以,水泥磚牆,1,不可以,獨立套房,18000,2255.63909774436
2244,1,1,中山區,台北市中山區德惠街,8.3,電梯大樓,0,1,男女生皆可,二個月,1,365,1,0,0,1,1,>=6,1,1,0,1,0,0,6357853,1,學生、上班族、家庭,無,可以,水泥磚牆,1,可以,獨立套房,14100,1698.79518072289
4417,1,1,中山區,台北市中山區德惠街,8.3,電梯大樓,1,1,男女生皆可,二個月,1,365,1,0,0,0,0,>=6,1,1,0,1,0,0,6398023,1,學生、上班族、家庭,無,不可以,水泥磚牆,1,不可以,獨立套房,12600,1518.07228915663
5062,1,1,文山區,台北市文山區興隆路三段137號,8.42,電梯大樓,0,1,男女生皆可,二個月,1,365,1,1,0,1,1,>=6,1,1,0,1,0,0,6406571,1,學生、上班族、家庭,無,可以,水泥磚牆,1,不可以,獨立套房,15500,1840.85510688836
6079,1,1,中山區,台北市中山區松江路,9.05,電梯大樓,0,1,男女生皆可,二個月,1,365,0,0,0,0,0,>=6,0,1,0,1,0,0,6421862,1,學生、上班族、家庭,無,可以,水泥磚牆,1,可以,獨立套房,15200,1679.55801104972
5072,1,1,大安區,台北市大安區師大路,9.08,公寓,0,1,男女生皆可,二個月,1,365,1,0,0,1,1,>=6,1,1,0,1,0,0,6406718,1,學生、上班族、家庭,無,可以,水泥磚牆,1,不可以,獨立套房,21000,2312.77533039648
4670,0,1,淡水區,新北市淡水區大忠街,9.12,電梯大樓,0,1,男女生皆可,二個月,1,365,0,0,0,1,1,>=6,0,0,0,1,0,0,6401577,1,學生、上班族、家庭,無,可以,水泥磚牆,1,可以,獨立套房,7200,789.473684210526
867,1,1,中山區,台北市中山區錦州街,9.4,電梯大樓,0,1,男女生皆可,二個月,0,365,0,0,0,1,1,>=6,1,1,0,1,0,0,6321550,1,學生、上班族、家庭,無,可以,水泥磚牆,1,不可以,獨立套房,14000,1489.36170212766
2750,1,1,松山區,台北市松山區復興北路427巷,9.54,電梯大樓,0,1,男女生皆可,二個月,1,365,1,0,0,1,1,>=6,1,1,0,1,0,0,6368766,1,學生、上班族、家庭,無,可以,水泥磚牆,1,不可以,獨立套房,21434,2246.75052410901
